cliente_id,tipo_documento,numero_documento,nombres,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,estado_civil,nivel_educacion,ocupacion,sector_economico,ciudad_residencia,departamento_residencia,region_residencia,ingresos_mensuales,egresos_mensuales,patrimonio_estimado,score_crediticio,segmento_cliente,canal_captacion,antiguedad_cliente_meses,fecha_registro,sucursal_id,estado_cliente
3274,DNI,47621989,Fernando,Mamani,Ramos,1969-02-04,55,M,Divorciado,Postgrado,Empleado Público,Tecnología,Iquitos,Loreto,Oriente,2608.42,1227.15,41438.07,549,Regular,Referido,89,2017/09/08,22,Activo
3275,DNI,57511714,Ricardo,García,González,1992-06-21,32,M,Soltero,Universitario,Empleado Público,Manufactura,Sullana,Piura,Norte,1622.98,749.03,50374.81,481,Regular,Agencia,17,25/12/2020,15,Activo
3276,DNI,2791261,Rodrigo,Rojas,Romero,25/09/2001,23,M ,Casado,Secundaria,Empresario,Finanzas,Santiago de Surco,Lima,Lima y Callao,1783.36,742.32,24135.82,445,Regular,Digital,32,24-09-2020,2,Inactivo
3277,DNI,53931742,Víctor,Pérez,García,17-09-1976,48,M,Soltero,Técnico,Independiente,Finanzas,Santiago de Surco,Lima,Lima y Callao,1543.4,686.19,57249.18,439,Regular,Digital,16,2023/09/01,2,Activo
3278,DNI,79280639,Paola,Laime,Pérez,1992/09/29,32,F,Conviviente,Universitario,Empleado Público,Construcción,Wanchaq,Cusco,Sur,1625.5,968.63,69298.68,471,Regular,Agencia,168,24-02-2011,17,Activo
3279,DNI,34211218,Ángela,Gómez,Huanca,25-11-1957,67,F,Conviviente,Universitario,Empleado Privado,Tecnología, CAYMA ,Arequipa,Sur,5740.16,2350.94,143663.37,577,Regular,Digital,84,2018/02/05,6,Activo
3280,DNI,25954324,Gabriela, JimÉneZ ,Ramos,1968-05-20,56,F,Soltero,Técnico,Empleado Privado,Finanzas,Trujillo,La Libertad,Norte,1911.96,1130.94,106892.8,440,Regular,Agencia,64,2019/09/23,10,Activo
3281,DNI,8167233,Rodrigo,Torres,Rodríguez,1993/07/22,33,M,casado,Técnico,Independiente,Servicios,Iquitos,Loreto,Oriente,5305.64,2066.57,193712.06,442,Regular,Referido,153,2012/05/16,22,Activo
3282,DNI,9461745,David,González,Vargas,1998/09/18,26,M,Soltero,Secundaria,Empleado Privado,Salud,El Tambo,Junín,Centro,2017.83,-903.92,60655.39,449,Regular,Digital,74,2018-12-01,19,Activo
3283,Pasaporte,299262361,Rosa,Vargas,Pérez,1979/09/18,45,F,casado,Secundaria,Empresario,Salud,El Tambo,Junín,Centro,6819.43,2610.3,194994.68,475,Premium,Digital,108,23-01-2016,19,Activo
3284,DNI,47552303,Patricia,Díaz,Quispe,17/04/1974,50,F,Viudo,Universitario,Independiente,Transporte,El Tambo,Junín,Centro,1581.13,760.88,49885.03,489,Regular,Digital,8,21/05/2022,19,Activo
3285,DNI,58221215,Roberto,Laime,García,1974/12/19,50,M,Soltero,Secundaria,Independiente,Tecnología,La Esperanza,La Libertad,Norte,1578.22,980.34,70504.93,466,REGULAR,Telemarketing,158,2012/01/02,9,Activo
3286,DNI,40081452,Fabiola,Castillo,López,29-06-1975,49,F,Conviviente,Universitario,Empleado Público,Tecnología,Yanahuara,Arequipa,Sur,1576.66,787.13,77200.83,495,Regular,Agencia,88,2017/09/27,8,Activo
3287,DNI,99498976,Carmen,Mamani,Ramos,1976/08/31,48,F,Conviviente,Universitario,Empleado Público,Educación,cajamarca,Cajamarca,Norte,5016.95,1932.7,165590.72,555,Regular,Agencia,86,2017/12/03,24,Activo
3288,DNI,6354167,Carmen,ÁLVAREZ  ,Vargas,1977/01/30,47,F,Casado,Universitario,Independiente,Manufactura,Chiclayo,Lambayeque,Norte,3509.5,1363.36,190935.0,438,Regular,Agencia,33,2021-07-07,12,Activo
3289,DNI,33508511,David,Condori,González,1981/04/02,43,M,Soltero,Técnico,Pensionista,Tecnología,Lima,Lima,Lima y Callao,1043.28,672.91,21571.9,504,Regular,Telemarketing,164,2011-07-04,5,Activo
3290,DNI,32197465,José,Apaza,Herrera,1981/10/15,43,M,Conviviente,Técnico,Empresario,Otro,Víctor Larco Herrera,La Libertad,Norte,7257.97,2815.37,219451.94,501,Regular,Digital,178,2010-05-01,11,Activo
3291,DNI,38910208,Lucía,Apaza,Romero,19-02-1982,42,F,Casado,TECNICO,Empleado Público,Construcción,Tarapoto,San Martín,Oriente,1291.24,824.18,52079.12,487,REGULAR,Campaña Institucional,106,23/03/2016,23,Activo
3292,DNI,78825842,José,Castillo,Rodríguez,1966/12/25,58,M,Soltero,Universitario,Independiente,Otro,Miraflores,Lima,Lima y Callao,3268.43,2219.11,192062.75,512,Regular,Agencia,157,2012/02/08,3,Activo
3293,DNI,11690972,Diego,Chávez,Apaza,1960/07/01,64,M,Conviviente,Técnico,Empleado Privado,Otro,Yanahuara,Arequipa,Sur,1682.81,829.84,49059.64,452,Regular,Digital,122,2014-11-28,8,Activo
3294,DNI,86198272,Alejandra,Mamani, Gutiérrez ,1962/04/07,62,F,Casado,Universitario,Pensionista,Comercio,Chiclayo,Lambayeque,Norte,1228.99,760.54,9876.89,499,Regular,Agencia,43,27/05/2021,12,Activo
3295,Pasaporte,786804288,Enrique,Castro,Mamani,1997/10/24,27,M,Casado,Universitario,Empleado Público,Construcción,Cajamarca,Cajamarca,Norte,2237.11,1436.71,53654.8,514,Regular,Agencia,179,21/03/2010,24,Activo
3296,DNI,62696728,César,Flores,Chávez,1996/11/06,28,M,Conviviente,Secundaria,Empresario,Salud,Chimbote,Ancash,Centro,4713.59,2330.46,265231.8,472,Regular,Digital,94,2017-03-28,21,Activo
3297,Pasaporte,995321893,Andrés,González,Ortiz,1979/06/06,45,M,Soltero,Universitario,Empresario,Transporte,  Miraflores,Lima,Lima y Callao,2997.13,1720.7,102769.47,582,Regular,Campaña Institucional,69,26-04-2019,3,Activo
3298,DNI,91742518,Alejandro,Medina,Herrera,1972/09/01,52,M,Conviviente,Técnico,Empleado Público,Salud,Huancayo,Junín  ,Centro,1963.03,1256.49,83957.54,510,Regular,Referido,12,2022/11/06,18,Activo
3299,DNI,58613934,Diego,SÁNCHEZ ,Romero,1984/02/10,40,M,Conviviente,Técnico,Empleado Público,Otro,Iquitos,Loreto,Oriente,1522.18,935.32,35940.62,478,Regular,Digital,12,2023-12-18,22,Activo
3300,DNI,79843634,Juan,Ramos,Ramos,1986/12/09,38,M,Casado,Secundaria,Empleado Público,Educación,Cajamarca,Cajamarca,Norte,3900.52,1929.03,42566.61,556,Regular,Agencia,110,2015-12-18,24,Activo
3301,DNI,37078703,Fernando,Chávez,Rodríguez,1971-02-27,53,M,Conviviente,Secundaria,Empleado Privado,Comercio,Yanahuara,Arequipa,Sur,3712.62,1878.34,208298.02,445,Regular,Referido,139,2013/07/10,8,Activo
3302,DNI,17976467,Alejandro,Flores,Medina,22-02-1983,41,M,Soltero,Postgrado,Empleado Privado,Salud,Wanchaq,Cusco,Sur,4592.26,2763.73,222536.2,421,Regular,Referido,43,22-05-2021,17,Inactivo
3303,DNI,1199068,Juan,López,Cusi,1975-12-25,49,M ,Casado,Universitario,Empresario,Finanzas,Piura,Piura,Norte,24336.33,-16701.67,273982.98,620,Premium,Agencia,2,2021-07-14,14,Activo
3304,DNI,7942592,Ricardo,Flores,Álvarez,23/02/1966,58,M,Soltero ,Secundaria,Empresario,Manufactura,Víctor Larco Herrera,La Libertad,Norte,7331.25,3309.95,165653.47,594,Regular,Digital,10,15/02/2024,11,Activo
3305,DNI,18370157,María,  Mamani,Álvarez,28/08/1991,33,F,Conviviente,Técnico,Pensionista,Agricultura,Arequipa,Arequipa,Sur,1342.4,884.78,34727.33,508,Regular,Agencia,39,2020-06-21,7,Activo
3306,DNI,16936175,Patricia,Torres,Chávez,1979/01/19,45,F,Casado,Postgrado,Empleado Privado,Otro,Tarapoto,San Martín,Oriente,5624.94,3152.19,134468.17,469,Regular,Telemarketing,161,2011-09-13,23,Activo
3307,DNI,4017337,Carmen,Ortiz,Torres,1985/07/07,39,F,Casado,Postgrado,Empleado Privado,Servicios,Trujillo,La Libertad,Norte,2919.68,1137.06,36418.13,427,Regular,Digital,86,2017/11/11,10,Activo
3308,DNI,61995942,Luis,Cruz,Torres,1980/04/19,44,mas,Casado,Técnico,Empleado Público,Construcción,Santiago de Surco,Lima,Lima y Callao,1077.02,619.77,27060.8,565,Regular,Telemarketing,24,2022-10-02,2,Activo
3309,DNI,40809958,Marco,Flores,Rodríguez,1982-01-14,42,M,Casado,Universitario,Empleado Público,Tecnología,Víctor Larco Herrera,La Libertad,Norte,1713.22,992.92,65860.4,460,Regular,Agencia,167,24/03/2011,11,Activo
3310,DNI,18833895,Marco,Castro,Díaz,1986/01/05,39,M,Soltero,Universitario,Empleado Público,Servicios,Cusco,Cusco,Sur,2715.69,1560.66,119881.21,534,Regular,Campaña Institucional,36,26-12-2021,16,Activo
3311,DNI,55453882,Víctor,Cusi,Álvarez,1991-08-15,33,M,Soltero,Universitario,Independiente,Agricultura,Pisco, ICA ,Sur,1201.88,598.31,25742.95,508,Regular,Agencia,166,2011-04-29,20,Activo
3312,DNI,28275987,Alejandro,Laime,Vargas,1991/05/06,33,M,Casado,Universitario,Estudiante,Salud,Wanchaq,Cusco,Sur,850.0,406.03,16194.98,478,Regular,Digital,37,2021/12/04,17,Activo
3313,Pasaporte,863458723,David,  Torres,Cruz,1979/11/18,45,M,Casado,Técnico,Empleado Privado,Educación,Pisco,Ica,Sur,4474.26,2534.07,72543.85,426,Regular,Agencia,57,20-04-2020,20,Activo
3314,DNI,86880507,SoFíA,Cusi,González,2004-11-12,20,F,Soltero,Secundaria,Empresario,Transporte,Chiclayo,Lambayeque,Norte,3400.57,1572.96,93058.47,575,Regular,Agencia,136,2013/10/07,12,Activo
3315,DNI,75172863,Alejandro,Romero,Pérez,1959/01/08,66,M,Soltero,Universitario,Independiente,Tecnología,Yanahuara,Arequipa,Sur,9930.5,3850.41,181889.65,519,Regular,Digital,88,2017-09-18,8,Activo
3316,DNI,58281461,Ricardo,Castro,Martínez,27-01-2004,20,M,Casado,Postgrado,Empleado Privado,Construcción,Cajamarca,Cajamarca,Norte,850.0,363.12,29130.81,417,Regular,Telemarketing,165,2011-05-22,24,Activo
3317,DNI,6966884,Óscar,Torres,Reyes,22-04-1985,39,M,Divorciado,Universitario,Independiente,Finanzas, lima ,Lima,Lima y Callao,5664.29,3566.8,82180.79,537,Regular,Agencia,176,2010/07/01,5,Activo
3318,Pasaporte,743585693, Fernando ,Ramírez,Ramírez,1980/12/28,44,M,Conviviente,Universitario,Empleado Público,Tecnología,Huancayo,Junín,Centro,1500.55,654.59,88458.92,456,Regular,Campaña Institucional,8,2020/01/08,18,Activo
3319,DNI,5083450,Diana,Morales,Chávez,1979/11/03,45,F,Soltero,Universitario,,Manufactura,Trujillo,La Libertad,Norte,8912.34,3535.61,447768.36,546,Premium ,Agencia,15,2021-02-06,10,Activo
3320,DNI,51541882,Ángela,Medina,Laime,1995-10-12,29,F,Conviviente,Secundaria,Empleado Privado,Otro,Chimbote,Ancash,Centro,3555.12,2392.56,162072.01,494,Regular,Digital,42,2020-09-10,21,Activo
3321,DNI,74451227,Fernando,Castro,Pérez,20-09-1995,29,M,Casado,Universitario,Independiente,Comercio,Lima,Lima,Lima y Callao,1214.13,682.07,20457.36,503,Regular,Campaña Institucional,56,2020/05/08,5,Activo
3322,DNI,70771359,Cecilia,Castro,García,27/05/1985,39,F,Casado,Universitario,Pensionista,Manufactura,Iquitos,Loreto,Oriente,1933.64,984.37,44490.08,509,Regular,Agencia,33,2022/03/23,22,Activo
3323,DNI,11262574,Valeria,Torres,Pérez,1988/04/24,36,F,Conviviente,Postgrado,Independiente,Agricultura,San Juan de Lurigancho,Lima,Lima y Callao,2210.17,1359.63,129318.9,481,regular ,Agencia,89,2017/09/01,1,Activo
3324,DNI,48250851,Enrique,Vargas,Castillo,28/12/1991,33,M,Soltero,Técnico,Empleado Público,Finanzas,La Esperanza,La Libertad,Norte,1364.9,655.52,15390.48,530,Regular,Telemarketing,60,2020-01-19,9,Activo
3325,DNI,28803260,Daniela,García,Chávez,1972-06-11,52,F,Soltero,Técnico,Empresario,Agricultura,Víctor Larco Herrera,La Libertad,Norte,8864.26,5797.39,170280.53,619,Regular,Referido,77,2018/08/15,11,Activo
3326,DNI,76110976,Víctor,Castro,CHOQUE,1989-05-24,35,M,Conviviente,Postgrado,Independiente,Construcción,Santiago de Surco,Lima,Lima y Callao,7129.45,3160.13,133809.8,437,Premium,Referido,26,13/01/2022,2,Inactivo
3327,DNI,79172148,Manuel,Jiménez,Morales,1995/07/06,29,M,Casado,Universitario,Estudiante,Otro,El Tambo,Junín,Centro,850.0,502.23,10187.0,440,Regular,Agencia,141,2013/05/22,19,Activo
3328,DNI,8804808,Miguel,Jiménez,Sánchez,1989/12/26,35,M,Soltero,Universitario,Independiente,Construcción,La Esperanza,La Libertad,Norte,3191.21,2108.26,66197.77,492,Regular,Telemarketing,104,2016/06/03,9,Activo
3329,Pasaporte,108485579,Juan,Pérez,Torres,23-11-1997,27,M,Casado,Secundaria,Empleado Público,Finanzas,Yanahuara,Arequipa,Sur,1598.42,1079.36,82742.79,1050,Regular,Referido,162,2011/09/08,8,Inactivo
3330,DNI,46159101,Alejandro,Sánchez,Flores,2004/08/30,20,M,Soltero,Secundaria,Empleado Privado,Finanzas,Chiclayo,Lambayeque,Norte,1453.45,922.81,48744.97,410,Regular,Telemarketing,150,2012/08/24,13,Activo
3331,DNI,50931061,Héctor,Díaz,García,1965/08/28,59,M,Conviviente,Técnico,Empleado Privado,Transporte,Miraflores,Lima,Lima y Callao,3538.15,2387.61,199294.7,551,Regular,Referido,49,2020-12-06,3,Activo
3332,DNI,53454797,Diego,Mamani,Romero,2000-10-18,24,M,Soltero,Postgrado,Empresario,Otro,Miraflores,Lima,Lima y Callao,10141.73,5245.42,596576.95,567,Premium,Agencia,100,2016/10/09,3,Activo
3333,CE,837501481,Sandra,Huanca,Flores,2004/07/25,20,F,Divorciado,Secundaria,Independiente,Construcción,Chiclayo,Lambayeque,Norte,1186.12,822.72,35951.87,479,Regular,Digital,137,2013/09/11,13,Activo
3334,DNI,23754354,Eduardo,Rojas,Jiménez,1975/01/19,49,M,Casado,Universitario,Empleado Público,Otro,Santiago de Surco,Lima,Lima y Callao,1693.86,680.32,68989.13,500,Regular,Agencia,93,2017-08-05,2,Activo
3335,DNI,97847916,Héctor,García,Huanca,1990-08-11,34,M,Conviviente,Postgrado,Empleado Público,Finanzas,Víctor Larco Herrera,La Libertad,Norte,2071.72,1162.53,83473.17,560,Regular,Digital,132,29-01-2014,11,Activo
3336,DNI,27425891,Carlos,Cruz,Gómez,1992/01/11,32,M,Casado,Universitario,Empleado Privado,Transporte,Chimbote,Ancash,Centro,4342.12,1857.18,177994.52,433,Regular,Agencia,145,2013/01/30,21,Inactivo
3337,DNI,24185048,Paola,Reyes,Quispe,1993-01-14,31,F,Casado,Secundaria,Empleado Privado,Educación,El Tambo,Junín,Centro,3931.49,1818.71,120606.35,525,Regular,Agencia,52,2020/03/27,19,Activo
3338,CE,92733852,Diana,Huanca,Rojas,1972/11/10,52,F,Casado,Universitario,Empleado Privado,Construcción,Arequipa,Arequipa,Sur,-1587.02,861.21,23213.64,475,Regular,Telemarketing,56,2020/05/06,7,Activo
3339,DNI,17536397,Diana,Rojas,Huanca,25-10-1973,51,F,Casado,Técnico,Empleado Privado,Finanzas,Miraflores,Lima,Lima y Callao,3106.39,1347.29,103917.6,443,Regular,Agencia,93,2017/04/28,3,Activo
3340,DNI,36919571,Isabel,Gutiérrez,Morales,1977/03/04,47,F,Casado,Postgrado,Independiente,Manufactura,El Tambo,Junín,Centro,1467.48,809.21,23937.78,592,Regular,Agencia,132,2014-02-07,19,Activo
3341,DNI,82875833,David,Medina,Ramos,1964-09-09,60,M,Conviviente,Secundaria,Empleado Privado,Tecnología,El Tambo,Junín  ,Centro,4378.1,2438.77,127058.19,593,Regular,Telemarketing,176,2010-07-03,19,Activo
3342,CE,616228794,María,Ramírez,Pérez  ,28/07/1982,42,F,Casado,Postgrado,Independiente,Servicios,Lima,Lima,Lima y Callao,3985.01,1819.86,163900.11,572,Regular,Telemarketing,2,2021-03-03,5,Activo
3343,DNI,57015896,Ana,Chávez,Apaza,15/11/1980,44,F,Casado,Universitario,Empleado Público,Transporte,Cayma,Arequipa,Sur,1934.2,774.34,40603.61,416,Regular,Agencia,143,2013/03/17,6,Activo
3344,DNI,39966629,Enrique,García,Rivera,1983/02/02,41,M,Soltero,Secundaria,Empresario,Salud,Arequipa,Arequipa,Sur,9329.51,6230.84,278806.66,572,Regular,Telemarketing,36,27/12/2021,7,Activo
3345,DNI,20473019,Fernando,González,Romero,1976-07-20,48,M,Soltero,Universitario,Independiente,Comercio,Víctor Larco Herrera,La Libertad,Norte,1669.08,836.13,31874.26,386,Regular,Telemarketing,12,2023/12/16,11,Activo
3346,DNI,7190147,Alejandro,Gómez,Gutiérrez,20-11-1988,36,m,Soltero,Técnico,Empresario,Construcción,Arequipa,Arequipa,Sur,4561.29,3161.94,188471.62,485,Regular,Digital,91,28-06-2017,7,Inactivo
3347,DNI,89862206,Alejandro,Laime,Herrera,13/04/1975,49,M,Casado,Técnico,Independiente,Manufactura,Miraflores,Lima,Lima y Callao,9858.94,5686.45,415464.34,520,Regular,Digital,119,2015-02-26,3,Activo
3348,DNI,29016651,Elena,gutiérrez  ,González,1985-07-04,39,F,Casado,Técnico,Empleado Privado,Salud,Cayma,Arequipa,Sur,2445.21,1209.15,85770.5,490,Regular,Digital,166,15/04/2011,6,Bloqueado
3349,DNI,46503350,Claudia,Chávez,Reyes,24-01-1992,32,F,Soltero,Universitario,Empleado Público,Comercio,Pisco,Ica,Sur,2046.3,1187.31,46427.0,516,Regular,Referido,135,2013/11/08,20,Activo
3350,DNI,85693963,Jorge,Romero,Rojas,1980/07/17,44,M,Conviviente,Secundaria,Empleado Privado,Construcción,Santiago de Surco,Lima,Lima y Callao,3634.76,2312.19,35426.46,517,Regular,Digital,117,2015-04-27,2,Inactivo
3351,DNI,12363061,Silvia,Castillo,Huanca,2004/06/27,20,F,Casado,Postgrado,Empleado Privado,Salud,Yanahuara,Arequipa,Sur,3263.65,2251.83,63199.58,419,Regular,Referido,154,2012-04-20,8,Activo
3352,DNI,16699341,Juan, Rojas ,Torres,1996/02/28,28,M,Soltero,Universitario,Empleado Público,Transporte,Santiago de Surco,Lima,Lima y Callao,1212.68,645.61,43427.21,508,Regular,Agencia,165,2011/06/11,2,Activo
3353,DNI,17137564,Jorge,Romero,Gutiérrez,1985-11-04,39,M,Casado ,Técnico,Empleado Privado,Salud,Wanchaq,Cusco,Sur,1200.53,702.12,37249.51,507,Regular,Referido,76,2018/09/29,17,Activo
3354,DNI,70025188,Cecilia,Gutiérrez,Cusi,18-03-2000,24,F,Conviviente,Universitario,Empresario,Educación,Pisco,Ica,Sur,5387.18,3501.54,66466.75,499,Regular,Agencia,3,2024/03/21,20,Activo
3355,DNI,21609228,Claudia,Ortiz,Chávez,1972/12/09,52,F,Conviviente,Universitario,Empresario,Manufactura,Cayma,Arequipa,Sur,17971.17,12432.9,250701.06,478,VIP,Digital,9,2022/05/06,6,Activo
3356,DNI,2328521,Elena,Huanca,Gómez,1983-06-11,41,F,Soltero,Secundaria,Empleado Privado,Educación,Yanahuara,Arequipa,Sur,2461.97,1052.55,44760.97,510,Regular,Telemarketing,171,17/11/2010,8,Activo
3357,DNI,47690290,Marco,Apaza,Rojas ,20-12-1980,44,M,Conviviente,Secundaria,Empleado Privado,Educación,Iquitos,LorEto,Oriente,2424.19,1129.75,127149.94,466,Regular,Digital,132,2014-02-11,22,Activo
3358,DNI,92782972,Eduardo,Vargas,Martínez,1996/01/29,28,M,Conviviente,Universitario,Pensionista,Manufactura,Cayma,Arequipa ,Sur,1390.63,611.41,71663.06,490,Regular,Digital,111,27/10/2015,6,Activo
3359,DNI,85643206,Sofía,vargas,Cruz,1971-06-01,53,F,Divorciado,Técnico,Empleado Privado,Finanzas,Huancayo,Junín,Centro,2642.11,1067.5,46749.14,468,Regular,Campaña Institucional,69,2019-04-08,18,Activo
3360,DNI,45734854,Eduardo,Apaza,Morales,1995/04/11,29,M,soltero ,Universitario,Empresario,Construcción,Chimbote,Ancash,Centro,6413.5,2800.14,201130.5,439,Premium,Agencia,81,13/04/2018,21,Activo
3361,DNI,73349452,Cecilia,Gómez,Herrera,1960/10/15,64,F,Divorciado,técnico,Empleado Privado,Construcción,iquitos,Loreto,Oriente,1728.17,1177.11,82757.36,528,Regular,,142,2013/05/01,22,Activo
3362,DNI,13187639,Roberto,Álvarez,Huanca,1964-10-04,60,M,Casado ,Universitario,Empleado Público,Comercio,San Juan de Lurigancho,LIMA  ,Lima y Callao,3047.14,1910.69,121210.23,545,Regular,Referido,166,30-04-2011,1,Inactivo
3363,DNI,5702730,María,Rivera,Castro,1994/05/20,30,F,Divorciado,Postgrado,Independiente,Tecnología,Chiclayo,Lambayeque,Norte,850.0,474.5,25300.43,509,Regular,Telemarketing,27,2020-02-04,12,Bloqueado
3364,CE,821038878,Carlos,Martínez,Reyes,1964-03-21,60,M,Soltero,Secundaria,Empleado Privado,Agricultura,Santiago de Surco,Lima,Lima y Callao,2599.04,1061.88,29045.91,452,Regular,Agencia,13,2022/09/23,2,Activo
3365,DNI,55538709,Cecilia,Herrera,Chávez,2004-12-08,20,F,casado ,Universitario,Independiente,Transporte,Cayma,Arequipa,Sur,978.12,644.87,53864.67,445,Regular,Referido,73,2018/12/06,6,Activo
3366,DNI,87544963,Diana,López,Herrera,1963-04-10,61,F,Soltero,Universitario,Independiente,Agricultura,Yanahuara,Arequipa,Sur,4273.38,2917.21,191668.3,535,Regular,Telemarketing,121,2015-01-21,8,Activo
3367,DNI,43101609,Diego,Gómez,Ortiz,24-04-1987,37,M,Casado,Secundaria,Empleado Privado,Educación,Pisco,Ica,Sur,2047.33,898.36,18900.74,999,Regular,Digital,6,2020-10-07,20,Activo
3368,DNI,5423357,María,Rivera,Gutiérrez,17-11-1980,44,F,Soltero,Técnico,Pensionista,Tecnología,Chiclayo,Lambayeque ,Norte,850.0,569.31,34027.19,450,Regular,Referido,9,13-09-2021,12,Bloqueado
3369,DNI,39905379,Ricardo,Ortiz,Gómez,1993/01/23,31,M,Conviviente,Universitario,Empleado Público,Finanzas,Iquitos,LoReTo,Oriente,1554.6,846.5,41724.64,520,Regular,Digital,72,2019-01-18,22,Activo
3370,DNI,28261362,Valeria,Huanca,Flores,1984/04/03,40,F,Soltero,Universitario,Independiente,Otro,Los Olivos,Lima,Lima y Callao,2176.37,1096.47,51610.38,556,Regular,Agencia,134,2013/12/05,4,Activo
3371,DNI,46321827,Adriana,Díaz,Laime,30-07-1991,33,F,Soltero,Universitario,Independiente,Educación,Cajamarca, Cajamarca ,Norte,8012.92,3434.36,214304.13,448,Premium,,8,2020-10-11,24,Bloqueado
3372,DNI,7798989,Patricia,Castro,Choque,1981-06-10,43,F,Casado,Universitario,Empleado Privado,Tecnología,Trujillo,La Libertad,Norte,2493.48,981.78,140330.7,496,Regular,,77,2018-08-08,10,Inactivo
3373,DNI,62525580,Fernando,Choque,ApaZa ,1977-07-21,47,M,Conviviente,Universitario,Empresario,Transporte,Wanchaq,Cusco,Sur,7723.08,-4846.98,190419.94,484,Regular,Agencia,15,2022/08/06,17,Activo
3374,DNI,43192621,Carmen,Díaz,González,21-09-1996,28,F,Conviviente,Postgrado,Empleado Público,Manufactura,Iquitos,Loreto,Oriente,5134.0,2164.09,121872.72,465,Regular,Agencia,124,15/10/2014,22,Activo
3375,DNI,46116081,Rodrigo,Herrera,Ramos,1974/10/10,50,M,Viudo,Técnico,Empleado Privado,Otro,Chiclayo,Lambayeque,Norte,1352.23,-736.35,40652.66,482,Regular,Agencia,1,2021-08-06,13,Activo
3376,DNI,51108030,Iván,Rojas,Torres,1984/02/15,40,M,Casado,Secundaria,Pensionista,Agricultura,Víctor Larco Herrera,La Libertad,Norte,,777.0,71574.92,332,Regular,Digital,11,2024-01-07,11,Activo
3377,DNI,71003666,Iván,Quispe,López,1981-09-07,43,M,Conviviente,Secundaria,Independiente,Manufactura,Miraflores,Lima,Lima y Callao,1050.7,434.41,49548.37,504,Regular,Agencia,150,2012/08/27,3,Activo
3378,DNI,55991524,Alejandro,Choque,González,1995-07-13,29,M,Soltero,Universitario,Independiente,Otro,Piura,Piura,Norte,1155.13,702.2,49567.21,450,Regular,Agencia,16,2022/01/01,14,Activo
3379,DNI,16230030,Rodrigo,Sánchez,Castillo,1995/09/30,29,M,Soltero,Universitario,Empresario,Otro,La Esperanza,La Libertad,Norte,3887.37,2323.49,213960.93,425,Regular,Agencia,72,2019/01/08,9,Bloqueado
3380,DNI,31149638,Lucía,Díaz,Vargas,2005/01/04,20,F,Casado,Técnico,Empresario,Agricultura,Wanchaq,Cusco,Sur,8803.82,-5088.67,305218.97,416,Regular,Telemarketing,176,19/06/2010,17,Activo
3381,DNI,94260320,Jorge,Torres,González,1985-05-08,39,M,Soltero,,Independiente,Manufactura, Chimbote,Ancash,Centro,3860.39,1938.95,205659.8,452,Regular,Referido,29,2020-11-09,21,Activo
3382,DNI,12105970,Rosa,Castillo,Ramos,31-10-1992,32,F,Conviviente,Secundaria,Empleado Público,Otro,Yanahuara,Arequipa,Sur,2134.96,1024.01,34003.5,553,Regular,Agencia,150,2012/08/14,8,Activo
